uid,city,description,homeType,latitude,longitude,garageSpaces,hasSpa,yearBuilt,numOfPatioAndPorchFeatures,lotSizeSqFt,avgSchoolRating,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,priceRange
10269,austin,"2617 Kingsland Way, Austin, TX 78725 is a single family home that contains 1,657 sq ft and was built in 2013. It contains 3 bedrooms and 2 bathrooms. 
 
",Single Family,30.26041030883789,-97.6699676513672,0,False,2013,0,5924.0,3.0,11,2.0,3,350000-450000
12406,austin,This is the one for which you've been waiting! Highly sought after single story located on a tucked-away gem of a street only 10 miles from downtown. Open concept floor plan with vaulted ceiling lives and feels larger than square footage. Laminate floors. Fully-remodeled master shower. No Carpet. Beautifully canopied yard with old-growth oak trees. Minutes from Southpark Meadows with ultra-convenient access to both I-35 and Mopac.,Single Family,30.176666259765625,-97.8053207397461,0,False,1987,0,5706.0,3.333333333333333,14,2.0,3,250000-350000
6532,austin,"Your move in ready home in South Austin awaits. This lovely 3 bedroom 2 bath gem has new floors and fresh paint throughout. Large master bedroom with custom walk in closet and lots of built in storage space. Terrific backyard with multi level patio and lots of shade, perfect for relaxing or entertaining. Easy access to both I35 and Mopac. Walking distance to great schools and neighborhood park. Just a couple miles to the best bbq and beer gardens in Austin.",Single Family,30.18529891967773,-97.83082580566406,2,False,1982,0,6795.0,5.666666666666668,16,2.0,3,250000-350000
8211,austin,4 bedroom 2.5 bath located on cul-de-sac lot. Kitchen has granite counters. Large deck in backyard for entertaining. Be sure and ask your agent about HomePath Financing. As little as 3% down and no monthly PMI.,Single Family,30.49144172668457,-97.73974609375,0,False,1985,0,6799.0,7.666666666666668,16,2.5,4,0-250000
7863,austin,"8307 Stillwood Ln, Austin, TX 78757 is a single family home that contains 1,208 sq ft and was built in 1960. It contains 3 bedrooms and 2 bathrooms. 
 
",Single Family,30.3654899597168,-97.7321319580078,0,False,1960,0,7405.0,5.333333333333333,13,2.0,3,350000-450000
9698,austin,"2709 E 14th St, Austin, TX 78702 is a single family home that contains 1,308 sq ft and was built in 1985. It contains 3 bedrooms and 2 bathrooms. 
 
",Single Family,30.276840209960927,-97.71158599853516,0,False,1985,0,6969.0,6.666666666666668,15,2.0,3,250000-350000
8976,austin,"Large rooms, open floor plan, updated kitchen and baths. Dramatic vaulted ceilings with lots of natural light. Huge master BR. 3 large closets (2 walk-in) Master bath updated with dramatic walk-in shower and double vanity, Private covered patio overlooking fenced yard and huge mature trees. Best lot in Wells Branch. Across from Katherine Fletcher Park. Miles of hiking trails. 2 pools, soccer fields, lighted tennis and basketball courts. Duck Pond. Large children's play area and community center.",Single Family,30.44168472290039,-97.67943572998048,3,False,1983,0,9801.0,2.6666666666666665,14,2.0,3,350000-450000
79,austin,"Brick 2/2.5/2 home with easy access to toll 130, Tree shaded lot, fenced back yard",Single Family,30.24313545227051,-97.58552551269531,2,False,1987,0,5558.0,3.0,13,2.0,3,0-250000
8835,austin,"Great Hills area charmer on a private corner lot w/mature trees, just yards away from the entrance to hiking trails. MOVE IN READY. Plenty of natural light. 2 living areas for flexibility. Kitchen w/stainless appliances opens to breakfast area & family room. Spacious formal living has a cozy fireplace. Large master w/WIC, garden tub & double vanities. Relax on a 2-level deck in the shaded back yard under plenty of large trees. All this AND conveniently located near The Domain w/access to downtown in minutes! A MUST SEE!",Single Family,30.41488075256348,-97.75897979736328,2,True,1985,4,9147.0,7.0,17,3.0,3,250000-350000
6276,austin,"Amazing home in the highly desirable Barton Hills neighborhood. This home has been beautifully remodeled down to the studs. Spacious open floor plan/vaulted ceilings with kitchen open to living/dining area and fireplace. Private master retreat with his/hers closets, vaulted ceiling and french doors that provide access to the brand new backyard deck. Beautiful wood floors throughout, travertine floors in the bathrooms, granite counters, polished marble subway tile, stainless steel appliances, new tankless water heater, new HVAC and much more. Large backyard with privacy from neighbors. Highly rated Barton Hills Elementary just .5 miles away, walking distance to Barton Creek Greenbelt and less than 4 miles from DT Austin. Plans for expansion available - See Agent. Property available for lease - See Agent for details.",Single Family,30.253047943115234,-97.79063415527344,2,False,1974,1,11325.6,6.0,16,2.0,3,650000+
12638,austin,"10209 Chaska Cv, Austin, TX 78739 is a single family home that contains 1,949 sq ft and was built in 2003. It contains 4 bedrooms and 2 bathrooms. 
 
",Single Family,30.18951988220215,-97.86813354492188,2,False,2003,1,6534.0,9.0,18,2.0,4,450000-650000
7987,austin,"3619 Kentfield Rd, Austin, TX 78759 is a townhome home that contains 1,519 sq ft and was built in 1979. It contains 3 bedrooms and 2 bathrooms. 
 
",Townhouse,30.37272644042969,-97.74496459960938,0,False,1979,0,3920.0,7.0,17,2.0,3,350000-450000
7079,austin,"STUNNING REMODEL!! Everything is brand new! - PLEASE see the renovation checklist attached to this listing. Check out this one of a kind condo that lives much more like a single family home! This property has it all!-  We took the time to think about the new owner of this property and made high end selections in our design choices. Wow! -You simply cannot beat the proximity to Downtown, South Congress and wide selection of restaurants, bars, retail -- all within a few miles!",Single Family,30.19936943054199,-97.8055648803711,1,False,1975,1,10280.0,4.0,13,2.0,3,250000-350000
9788,austin,"Great 3-story modern farmhouse home in East Austin! One of the few detached units in The Orchard community (only 2 available with this floor plan). Biking distancing to great restaurants and breweries, 10 min drive to Mueller and 10 min from downtown (without needing to take any highways!). Great space for entertaining friends and family, right in the heart of Austin. ",Condo,30.26597595214844,-97.70831298828124,2,False,2016,1,2000.0,5.333333333333333,14,3.0,3,450000-650000
14737,austin,"Beautifully remodeled house in the desirable Bryker Woods neighborhood so close to UT and downtown!!  New hardwood floors and fresh paint inside and out.  The kitchen boasts two ovens, granite countertops and maple cabinets.  Tons of natural light reflects through this home that is perfect for the family and for entertaining.  Three bedrooms, two updated baths with another room that can be a media room, a second living room, or a fourth bedroom off the kitchen.  Outside is finely landscaped around a huge deck, an outdoor fireplace and pergola.",Single Family,30.30753898620605,-97.7541046142578,0,False,1953,0,7884.0,6.0,16,2.0,3,650000+
14347,austin,"Immaculate home on quiet street in Tarrytown! Easy walk to Lake Austin and nearby hotspots. Bright entry foyer opens into living, kitchen and dining areas with large picture window overlooking lush green shaded backyard with firepit and stone courtyard. Entertainer's kitchen with upgraded appliances includes dual Wolf ovens, range, microwave and Sub-Zero fridge. Upstairs offers large master suite and bath and luxury walk-in closet with built-in shelves and drawers, plus two guest bedrooms separated by Jack & Jill bath with two private sinks. Large bonus room downstairs with private bed & bath makes for ideal guest quarters, playroom or fitness center. Other features include private office, laundry room with sink, walk-in pantry, built-in wine fridge, gas fireplace, AquaSphere whole home water filtration system, Nest products and much more. This beautiful, bright, cheerful home is a must see!",Single Family,30.29925346374512,-97.77849578857422,0,False,2016,0,6011.0,7.0,16,4.0,4,650000+
2824,austin,"1604 Pine Knoll Dr, Austin, TX 78758 is a single family home that contains 1,408 sq ft and was built in 1973. It contains 3 bedrooms and 2 bathrooms. 
 
",Single Family,30.38077735900879,-97.70364379882812,2,False,1973,1,7187.0,3.6666666666666665,14,2.0,3,250000-350000
14706,austin,"Beautiful 1,300 sq ft Hyde Park bungalow. House was recently updated with refinished hardwood floors, new paint. Expansive vaulted ceilings, large windows, and flexible floor plan with open living/dining/kitchen. The 3rd bedroom has a built-in Murphy bed.

Laundry room with washer & dryer, new refrigerator, new gas stove, dishwasher, central A/C, alarm system, and screened-in back porch. French doors from dining area lead out to sunny deck. House also has a screened in porch, storage shed, and beautifully landscaped yard with numerous exotic plants.

",Single Family,30.307218551635746,-97.73374938964844,0,False,1928,0,4766.0,7.333333333333332,15,2.0,3,350000-450000
14550,austin,"Incredible value for Tarrytown. This home will surprise you (doesn't look like over 3,500 s.f. from the street).Set back from the street, quiet interior. Semi-circular driveway.Separate, detached building (+/- 638 sf) not included in total s.f. Built in 1992.",Single Family,30.29501533508301,-97.76881408691406,2,False,1992,0,11761.2,7.0,16,4.0,4,650000+
14388,austin,"Gorgeous Home in An Amazing A+ Location (Brykerwoods/Rosedale/Oakmont Heights area)! Purchased New in 2017 from Greater Austin Builders. 3 Stories of High End Finishes with 3 Bed/3.5 Bath in extremely well laid out plan with multiple outdoor patios. (Photos from Original 2017 listing)

Contact Craig Gilson, KW 512-803-3545 for more details and to arrange a Private Showing
",Single Family,30.31196212768555,-97.7526626586914,1,False,2016,4,7000.0,6.0,16,4.0,3,650000+
10150,austin,"1901 E 10th St, Austin, TX 78702 is a single family home that contains 955 sq ft and was built in 1917. It contains 2 bedrooms and 1 bathroom. 
 
",Single Family,30.26482582092285,-97.72087860107422,0,False,1917,0,3049.0,5.0,11,1.0,2,350000-450000
8209,austin,"Price Reduced! Well maintained North Austin gem on huge .45 acre cul-de-sac lot in rarely available & well established Forest North Estates! Conveniently located near Lakeline Mall, 45 Toll Road, great restaurants & schools! This one won't last long... Be sure to call today for details!",Single Family,30.47122001647949,-97.77918243408205,2,False,1978,0,19602.0,6.0,14,2.0,3,350000-450000
11963,austin,"Urban bungalow in unique South Austin planned neighborhood with lots of green spaces. Homes in this neighborhood are classified as a condos on the tax records; however, they are all detached with yards. Great floor plan by DR Horton. Many upgrades including granite counters in kitchen, crown molding, and covered patio. Tons of natural light. Community parking as well as playground and pavilion. Close to major roads, shopping and schools. This is a Fannie Mae HomePath Property. Purchase for as little as 3% down. Approved for HomePath Mortgage Financing & HomePath Renovation Mortgage Financing. Buyer to verify all information including schools, taxes, year built and square footage.",Single Family,30.16731071472168,-97.82576751708984,0,False,2007,0,9496.0,5.0,15,2.5,3,0-250000
